MD,Match_ID,Player,Squad,#,Nation,Age_Years,Age_Days,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,KP,1/3,PPA,CrsPA,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,PrgR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
6,91,Oriol Romeu,Girona,14,ESP,33,77,DM,90,0,0,0,0,0,0,1,0,50,2,1,4,0.0,0.0,0.1,3,0,36,44,81.8,3,29,0,0,0,620,146,14,15,93.3,16,20,80.0,5,6,83.3,0.0,2,1,1,0,42,2,2,0,1,1,0,0,0,0,0,36,0,2,2,1,1,0,1,2,50.0,1,1,3,1,3,0,0,7,28,18,5,0,,0,,164,60,0,0,1,1,31,0,0,2,1,0,1,2,0,0,0,7,1,2,33.3
6,91,Paulo Gazzaniga,Girona,13,ARG,32,343,GK,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,31,38,81.6,0,29,0,0,0,711,424,7,7,100.0,17,18,94.4,7,13,53.8,0.0,0,0,0,0,32,6,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,44,44,0,0,0,,0,,124,74,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
6,91,Portu,Girona,24,ESP,32,203,"LW,RW",20,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,5,1,1,1,39,0,2,3,66.7,1,2,50.0,0,0,,0.0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,4,1,0,100.0,0,0.0,64,53,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,91,Yaser Asprilla,Girona,10,COL,21,21,"AM,RW",90,0,0,0,0,1,1,0,0,40,0,0,0,0.0,0.0,0.1,5,0,21,31,67.7,6,25,3,9,5,491,121,4,6,66.7,13,16,81.3,4,8,50.0,0.0,2,3,0,0,27,4,0,1,2,5,2,2,1,0,0,21,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,18,19,0,55.6,3,33.3,231,125,0,0,1,1,26,3,0,0,2,0,5,0,0,0,0,5,0,1,0.0
6,91,Alisson,Liverpool,1,BRA,32,69,GK,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,30,34,88.2,0,20,0,0,0,681,503,4,4,100.0,19,19,100.0,7,11,63.6,0.0,0,0,0,0,27,7,4,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,28,37,0,0,0,,0,,73,48,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,
6,91,Andrew Robertson,Liverpool,26,SCO,30,274,LB,90,0,0,0,0,1,0,0,0,112,2,0,0,0.1,0.1,0.3,4,0,96,109,88.1,10,83,1,0,0,1502,427,46,47,97.9,45,50,90.0,3,9,33.3,0.4,3,9,2,1,102,7,1,0,0,8,3,3,3,0,0,96,0,0,2,0,1,1,2,4,50.0,2,0,0,0,2,1,0,1,16,65,32,2,,0,,305,156,2,0,2,0,91,3,0,0,0,0,8,2,0,0,0,5,0,0,
6,91,Cody Gakpo,Liverpool,18,NED,25,217,"FW,LW",20,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,2,0,4,9,44.4,0,6,3,0,0,35,5,4,7,57.1,0,0,,0,0,,0.0,0,0,0,0,7,1,1,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,8,1,,0,,41,31,0,1,0,0,9,2,0,0,2,0,1,0,0,0,0,0,2,0,100.0
6,91,Curtis Jones,Liverpool,17,ENG,23,315,LM,75,0,0,0,0,1,1,0,0,63,1,1,1,0.0,0.0,0.0,5,1,50,54,92.6,4,48,4,3,1,646,100,34,37,91.9,14,14,100.0,0,0,,0.1,1,2,0,0,54,0,0,1,0,0,0,0,0,0,0,50,0,3,0,0,1,0,0,1,0.0,1,0,1,1,2,0,0,1,6,34,25,2,33.3,1,33.3,330,170,2,1,1,0,53,4,0,0,1,0,0,0,0,0,0,4,0,0,
6,91,Darwin Núñez,Liverpool,9,URU,25,169,FW,70,0,0,0,0,3,2,0,0,16,0,0,1,0.5,0.5,0.0,0,0,4,8,50.0,0,9,0,2,0,67,1,3,5,60.0,0,2,0.0,1,1,100.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,4,13,7,0.0,1,50.0,45,19,1,0,0,0,10,6,0,0,1,0,0,0,0,0,0,2,0,1,0.0
6,91,Dominik Szoboszlai,Liverpool,8,HUN,24,46,RM,90,0,0,0,0,1,0,0,0,49,0,0,2,0.0,0.0,0.1,1,0,35,43,81.4,4,23,4,2,1,428,50,26,29,89.7,6,9,66.7,1,1,100.0,0.1,1,0,1,0,42,1,0,0,0,3,0,0,0,0,0,35,0,1,0,0,0,0,0,0,,0,0,2,0,0,1,0,0,4,17,29,5,50.0,0,0.0,159,88,3,1,1,1,36,5,0,0,0,0,3,0,0,0,0,4,1,0,100.0
6,91,Harvey Elliott,Liverpool,19,ENG,21,250,"LM,RW",15,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,2,0,6,6,100.0,1,7,0,1,0,69,20,5,5,100.0,1,1,100.0,0,0,,0.0,1,0,1,0,5,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,7,0,0.0,0,0.0,33,8,0,0,1,0,6,1,0,0,1,0,0,0,0,0,0,1,0,0,
6,91,Joe Gomez,Liverpool,2,ENG,27,201,CB,90,0,0,0,0,1,1,1,0,87,0,0,4,0.1,0.1,0.0,0,0,73,78,93.6,5,54,1,0,0,1271,328,27,29,93.1,42,45,93.3,4,4,100.0,0.0,0,11,0,0,74,4,2,0,0,0,1,0,0,0,0,73,0,0,0,0,0,0,0,1,0.0,1,2,2,0,0,3,0,8,24,54,9,1,,0,,169,70,1,0,0,0,60,0,0,1,1,0,0,0,0,0,0,7,2,1,66.7
6,91,Luis Díaz,Liverpool,7,COL,27,332,LW,88,0,0,0,0,1,0,1,0,50,2,0,0,0.0,0.0,0.0,4,1,38,40,95.0,3,37,4,5,2,590,119,23,23,100.0,12,14,85.7,2,2,100.0,0.1,1,1,2,0,40,0,0,0,1,0,0,0,0,0,0,38,0,0,1,1,0,1,1,4,25.0,3,0,0,0,2,0,0,0,1,10,39,8,40.0,3,60.0,328,180,1,2,2,1,45,12,0,3,3,0,0,1,1,0,0,1,0,0,
6,91,Mohamed Salah,Liverpool,11,EGY,32,178,"RW,FW",90,1,0,1,1,4,0,0,0,44,0,0,0,1.0,0.2,0.2,4,0,24,35,68.6,5,32,5,4,1,395,136,15,19,78.9,6,9,66.7,3,4,75.0,0.2,1,1,4,0,35,0,0,1,1,2,0,0,0,0,0,24,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,8,34,10,25.0,3,75.0,199,119,1,4,0,0,39,13,0,0,0,1,2,0,0,0,0,1,0,0,
6,91,Ryan Gravenberch,Liverpool,38,NED,22,208,CM,90,0,0,0,0,0,0,0,0,68,3,2,2,0.0,0.0,0.1,3,0,54,57,94.7,8,45,2,4,1,741,190,35,37,94.6,15,16,93.8,3,3,100.0,0.3,1,7,1,0,57,0,0,1,0,0,0,0,0,0,0,54,0,0,1,1,2,0,1,1,100.0,0,2,0,2,5,1,0,3,7,37,25,1,25.0,2,50.0,190,84,2,1,1,1,52,4,0,3,1,0,0,1,0,0,0,5,0,0,
6,91,Trent Alexander-Arnold,Liverpool,66,ENG,26,64,RB,90,0,0,0,0,2,2,0,0,82,2,1,1,0.1,0.1,0.0,3,0,58,75,77.3,9,50,1,0,0,1147,394,24,27,88.9,26,30,86.7,7,17,41.2,0.1,0,9,2,0,66,9,0,0,3,6,5,4,3,0,0,58,0,0,1,1,1,0,2,5,40.0,3,0,1,1,3,1,1,2,14,30,38,0,,0,,127,65,0,0,0,0,57,0,0,1,0,0,6,1,0,0,0,3,0,0,
6,91,Virgil van Dijk,Liverpool,4,NED,33,155,CB,90,0,0,0,0,0,0,0,0,101,0,1,0,0.0,0.0,0.0,0,0,96,98,98.0,1,71,0,0,0,1385,553,57,58,98.3,35,35,100.0,1,2,50.0,0.1,0,11,0,0,94,4,4,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,,0,0,0,1,1,3,0,5,22,72,8,1,,0,,409,250,3,0,0,0,85,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0
6,91,Wataru Endo,Liverpool,3,JPN,31,305,LM,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
6,92,Arbër Hoxha,Dinamo Zagreb,11,ALB,26,65,LW,9,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,6,0,1,1,100.0,0,0,,0,0,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
6,92,Danijel Zagorac,Dinamo Zagreb,1,CRO,37,307,GK,90,0,0,0,0,0,0,0,0,40,0,1,0,0.0,0.0,0.0,0,0,26,37,70.3,0,18,0,0,0,804,516,1,1,100.0,16,16,100.0,9,20,45.0,0.0,0,0,0,0,20,17,4,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,,0,0,0,1,1,2,0,37,40,0,0,0,,0,,96,50,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,92,Dario Špikić,Dinamo Zagreb,77,CRO,25,263,RW,72,0,0,0,0,0,0,0,0,30,2,0,2,0.0,0.0,0.1,1,0,15,20,75.0,2,14,3,2,2,229,80,7,7,100.0,8,9,88.9,0,0,,0.2,1,0,2,2,19,1,0,0,0,2,0,0,0,0,0,15,0,3,1,2,0,0,1,2,50.0,1,0,2,0,2,1,0,0,7,16,10,0,100.0,0,0.0,168,107,2,0,1,2,16,4,0,3,0,0,2,1,0,0,0,6,1,2,33.3
6,92,Kévin Théophile-Catherine,Dinamo Zagreb,28,FRA,35,43,CB,90,0,0,0,0,0,0,0,0,31,2,2,1,0.0,0.0,0.0,0,0,15,22,68.2,1,13,0,0,0,384,124,1,3,33.3,10,11,90.9,4,7,57.1,0.0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,15,1,1,1,2,0,0,1,1,100.0,0,0,1,2,4,3,0,3,25,5,1,1,,0,,62,26,0,0,2,0,18,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0
6,92,Luka Stojkovic,Dinamo Zagreb,7,CRO,21,43,AM,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,0,0,0,0,13,0,1,3,33.3,0,0,,0,0,,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,1,2,0,,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
6,92,Lukas Kačavenda,Dinamo Zagreb,8,CRO,21,283,DM,90,0,0,0,0,0,0,0,0,40,3,1,1,0.0,0.0,0.1,3,0,26,30,86.7,1,13,2,2,0,394,56,15,15,100.0,9,10,90.0,1,1,100.0,0.0,2,0,0,0,27,3,2,0,0,0,1,0,0,0,0,26,0,2,1,2,1,0,1,4,25.0,3,0,1,1,4,0,0,2,11,20,10,1,0.0,1,50.0,104,55,1,1,1,4,21,0,0,2,0,0,0,1,0,0,0,4,1,0,100.0
6,92,Marko Pjaca,Dinamo Zagreb,20,CRO,29,218,LW,81,0,0,0,0,2,1,0,0,36,1,3,1,0.1,0.1,0.0,3,0,12,24,50.0,1,19,1,2,0,147,32,8,13,61.5,3,5,60.0,0,2,0.0,0.0,0,0,0,0,23,1,0,0,0,0,1,0,0,0,0,12,0,2,1,1,0,0,0,3,0.0,3,0,1,3,4,0,0,0,9,19,9,4,0.0,2,100.0,140,50,0,1,0,1,19,0,0,0,0,0,0,1,0,0,0,4,2,3,40.0
6,92,Marko Rog,Dinamo Zagreb,30,CRO,29,144,DM,90,0,0,0,0,1,0,1,0,46,1,0,1,0.0,0.0,0.1,3,0,30,38,78.9,2,20,1,2,0,482,230,16,19,84.2,10,12,83.3,4,7,57.1,0.2,3,6,1,1,32,6,2,0,0,6,0,4,0,3,0,30,0,0,0,0,1,0,0,1,0.0,1,0,1,0,1,0,0,1,10,26,10,0,0.0,1,50.0,129,89,1,0,1,0,25,1,0,1,1,0,6,0,0,0,0,5,0,0,
6,92,Martin Baturina,Dinamo Zagreb,10,CRO,21,298,AM,82,0,0,0,0,3,1,0,0,33,0,0,2,0.1,0.1,0.0,2,0,17,22,77.3,4,19,6,3,1,259,94,11,12,91.7,5,7,71.4,1,3,33.3,0.1,0,2,2,0,21,1,1,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,0,0,2,0,0,1,0,1,7,16,11,2,33.3,2,66.7,225,156,3,1,2,2,20,4,0,0,1,0,1,0,0,0,0,8,0,0,
6,92,Maxime Bernauer,Dinamo Zagreb,6,FRA,26,162,CB,90,0,0,0,0,2,0,0,0,53,1,0,2,0.1,0.1,0.0,1,0,33,41,80.5,3,30,0,0,0,731,301,5,5,100.0,23,23,100.0,5,13,38.5,0.0,0,2,0,0,40,1,1,0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,,0,2,0,0,1,5,0,12,37,12,4,3,,0,,176,114,0,0,0,0,39,0,0,1,1,0,0,0,0,0,0,2,1,1,50.0
6,92,Nathanael Mbuku,Dinamo Zagreb,21,COD,22,269,RW,18,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,3,4,75.0,2,5,1,0,0,35,14,3,3,100.0,0,0,,0,1,0.0,0.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,2,3,0,,0,,45,30,1,0,1,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,
6,92,Ronaël Pierre-Gabriel,Dinamo Zagreb,18,FRA,26,180,LB,90,0,0,0,0,0,0,0,0,37,5,2,1,0.0,0.0,0.0,1,0,15,19,78.9,0,13,1,1,0,229,26,8,9,88.9,5,8,62.5,1,1,100.0,0.0,1,1,0,0,12,7,0,1,0,0,7,0,0,0,0,15,0,0,3,5,0,0,2,5,40.0,3,0,1,2,7,6,0,6,20,14,4,1,0.0,1,100.0,92,44,1,0,1,1,13,1,0,1,0,0,0,3,0,0,0,2,1,0,100.0
6,92,Sandro Kulenović,Dinamo Zagreb,17,CRO,25,6,FW,90,0,0,0,0,2,0,1,0,25,2,0,1,0.2,0.2,0.0,1,0,8,15,53.3,0,8,0,0,0,98,14,5,7,71.4,3,5,60.0,0,1,0.0,0.0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,1,2,50.0,1,1,0,0,2,3,0,3,4,12,9,5,,0,,27,15,1,0,1,0,13,1,0,0,2,1,0,0,0,0,0,2,4,8,33.3
6,92,Stefan Ristovski,Dinamo Zagreb,22,MKD,32,302,RB,90,0,0,0,0,1,0,0,0,54,1,2,0,0.0,0.0,0.1,1,0,35,46,76.1,4,16,1,1,1,526,162,22,23,95.7,11,12,91.7,2,7,28.6,0.1,1,5,1,1,36,10,0,0,1,3,10,0,0,0,0,35,0,4,1,1,0,0,0,2,0.0,2,0,0,2,3,2,0,2,22,23,10,0,100.0,0,0.0,86,52,0,0,2,2,30,6,0,0,2,0,3,1,0,0,0,6,0,0,
6,92,Adam Idah,Celtic,9,IRL,23,303,FW,19,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.0,0,0,3,6,50.0,0,6,1,1,1,32,2,2,2,100.0,1,3,33.3,0,1,0.0,0.0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,6,1,100.0,0,0.0,73,31,2,0,1,0,7,2,0,0,0,0,1,0,0,0,0,1,1,0,100.0
6,92,Alistair Johnston,Celtic,2,CAN,26,63,RB,45,0,0,0,0,0,0,0,0,36,1,1,0,0.0,0.0,0.0,0,0,25,32,78.1,2,16,0,1,1,457,126,13,15,86.7,9,10,90.0,3,5,60.0,0.0,0,3,0,0,23,9,2,0,0,1,7,0,0,0,0,25,0,1,1,0,1,0,1,1,100.0,0,0,0,1,2,0,0,0,4,20,13,1,100.0,0,0.0,49,8,0,0,1,1,18,3,0,0,1,0,1,1,0,0,0,2,1,1,50.0
6,92,Anthony Ralston,Celtic,56,SCO,26,24,RB,45,0,0,0,0,0,0,1,0,45,2,2,0,0.0,0.0,0.1,2,0,34,40,85.0,1,28,0,1,1,534,107,18,21,85.7,15,15,100.0,1,3,33.3,0.0,1,3,0,0,35,5,1,0,0,1,4,0,0,0,0,34,0,0,2,1,1,0,1,1,100.0,0,0,0,2,4,0,0,1,6,33,7,1,100.0,0,0.0,66,22,2,0,2,1,27,0,0,1,0,0,1,2,0,0,0,4,1,0,100.0
6,92,Arne Engels,Celtic,27,BEL,21,93,DM,26,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,6,12,50.0,0,9,1,1,1,85,6,5,6,83.3,1,2,50.0,0,4,0.0,0.0,0,1,0,0,9,3,1,0,0,3,0,2,2,0,0,6,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,7,8,1,100.0,0,0.0,84,47,1,0,2,0,9,3,0,0,0,0,3,0,0,0,0,1,0,1,0.0
6,92,Auston Trusty,Celtic,6,USA,26,120,CB,90,0,0,0,0,0,0,0,0,122,3,0,2,0.0,0.0,0.0,0,0,106,111,95.5,14,90,2,0,0,2137,638,29,30,96.7,67,69,97.1,10,11,90.9,0.0,0,15,0,0,110,1,1,0,0,0,0,0,0,0,0,106,0,1,1,2,1,0,0,0,,0,2,0,0,3,3,0,7,35,86,2,2,,0,,486,353,0,0,2,0,102,0,0,1,0,0,0,1,0,0,0,1,5,4,55.6
6,92,Callum McGregor,Celtic,42,SCO,31,179,"CM,DM",90,0,0,0,0,0,0,0,0,88,1,1,1,0.0,0.0,0.0,2,0,78,80,97.5,7,66,1,1,1,1221,271,47,48,97.9,26,26,100.0,5,5,100.0,0.1,1,7,1,1,78,2,2,0,0,1,0,0,0,0,0,78,0,0,1,0,1,0,1,2,50.0,1,0,1,1,2,2,0,5,20,59,10,0,100.0,0,0.0,279,174,5,1,0,1,72,0,0,1,0,0,1,1,0,0,0,3,0,0,
6,92,Cameron Carter-Vickers,Celtic,20,USA,26,345,CB,90,0,0,0,0,1,0,0,0,110,0,2,0,0.1,0.1,0.0,3,0,100,107,93.5,10,89,7,0,0,1960,590,35,35,100.0,59,61,96.7,6,11,54.5,0.0,1,6,0,0,106,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,,0,0,0,2,2,0,0,2,27,78,5,1,,0,,623,511,3,0,0,0,96,0,0,1,0,0,0,0,0,0,0,3,2,1,66.7
