MD,Match_ID,Player,Squad,#,Nation,Age_Years,Age_Days,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,KP,1/3,PPA,CrsPA,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,PrgR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
8,127,Morgan Rogers,Aston Villa,27,ENG,22,187,AM,90,3,0,0,0,6,4,0,0,33,0,0,0,1.6,1.6,0.0,3,0,16,23,69.6,5,24,3,2,0,226,80,11,13,84.6,5,5,100.0,0,1,0.0,0.0,1,2,3,0,22,1,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,5,14,14,7,0.0,2,100.0,132,80,1,1,1,2,30,6,0,0,0,0,0,0,0,0,0,2,1,1,50.0
8,127,Ollie Watkins,Aston Villa,11,ENG,29,30,FW,90,1,2,0,1,5,3,0,0,26,0,0,0,1.8,1.0,0.7,5,2,10,12,83.3,0,16,1,3,1,115,17,6,6,100.0,3,4,75.0,0,0,,0.0,2,1,0,0,10,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,8,17,9,33.3,2,66.7,67,24,0,1,3,1,20,5,0,1,2,0,0,0,1,0,0,1,0,2,0.0
8,127,Youri Tielemans,Aston Villa,8,BEL,27,267,DM,90,0,0,0,0,1,0,0,0,76,0,0,0,0.1,0.1,0.0,4,1,59,70,84.3,6,43,0,0,0,1038,236,25,26,96.2,27,33,81.8,7,10,70.0,0.1,0,5,1,0,62,8,5,0,0,3,0,3,2,0,0,59,0,2,0,0,0,0,0,0,,0,0,0,0,0,1,0,2,15,41,20,1,,0,,165,51,1,0,0,1,59,1,0,0,3,0,3,0,0,0,0,1,1,0,100.0
8,127,Adam Idah,Celtic,9,IRL,23,353,FW,78,2,0,0,0,3,3,0,0,19,1,0,2,0.7,0.7,0.0,0,0,6,10,60.0,0,8,3,0,0,83,0,3,3,100.0,3,4,75.0,0,0,,0.0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,,0,0,2,0,1,2,0,2,2,8,9,5,,0,,89,46,0,2,2,1,11,0,0,1,0,0,0,0,0,0,0,1,0,0,
8,127,Alistair Johnston,Celtic,2,CAN,26,113,RB,90,0,0,0,0,0,0,0,0,54,4,4,1,0.0,0.0,0.0,0,0,34,43,79.1,1,26,2,0,0,581,178,19,21,90.5,12,14,85.7,3,5,60.0,0.0,0,1,0,0,34,7,1,0,0,2,6,0,0,0,0,34,2,1,2,2,2,0,2,2,100.0,0,1,0,4,8,3,0,3,17,30,7,0,,0,,93,36,1,0,0,0,27,1,0,1,1,0,2,2,0,0,0,5,0,1,0.0
8,127,Arne Engels,Celtic,27,BEL,21,143,RM,72,0,0,0,0,0,0,0,0,28,7,1,0,0.0,0.0,0.0,1,1,15,19,78.9,2,12,2,1,0,224,39,9,9,100.0,6,8,75.0,0,2,0.0,0.0,0,0,1,0,15,4,0,0,0,3,0,3,1,1,0,15,0,0,4,4,2,1,4,4,100.0,0,0,0,1,8,0,1,2,8,8,12,1,0.0,1,100.0,82,33,0,1,1,0,11,0,0,3,0,0,3,4,0,0,0,4,0,0,
8,127,Auston Trusty,Celtic,6,USA,26,170,CB,90,0,0,0,0,0,0,0,0,61,1,1,1,0.0,0.0,0.0,0,0,46,49,93.9,0,36,0,1,0,929,308,12,12,100.0,31,31,100.0,3,6,50.0,0.0,0,3,0,0,47,2,2,0,1,0,0,0,0,0,0,46,0,0,1,1,0,0,0,0,,0,1,0,1,2,5,0,12,37,23,1,1,0.0,1,100.0,143,47,0,0,0,0,41,0,0,2,0,1,0,1,0,1,0,3,1,0,100.0
8,127,Callum McGregor,Celtic,42,SCO,31,229,CM,90,0,0,0,0,0,0,0,0,52,0,2,1,0.0,0.0,0.0,0,0,40,44,90.9,1,31,1,1,0,641,53,20,22,90.9,20,21,95.2,0,0,,0.0,0,1,0,0,42,2,1,0,0,0,1,0,0,0,0,40,0,1,0,0,0,0,0,0,,0,0,1,2,2,1,0,2,11,33,8,0,0.0,1,100.0,86,35,0,0,0,0,43,0,0,1,1,0,0,0,0,0,0,1,0,0,
8,127,Dane Murray,Celtic,47,SCO,21,217,CB,8,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,10,13,76.9,0,9,0,0,0,211,60,2,2,100.0,7,8,87.5,1,2,50.0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,2,1,2,13,2,0,0,,0,,38,26,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
8,127,Daniel Cummings,Celtic,55,SCO,18,290,FW,12,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,24,0,0,1,0.0,1,1,100.0,0,0,,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,,0,,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
8,127,Greg Taylor,Celtic,3,SCO,27,85,LB,90,0,0,0,0,0,0,0,0,47,2,2,0,0.0,0.0,0.0,0,0,34,39,87.2,0,24,1,1,0,490,106,19,20,95.0,15,18,83.3,0,1,0.0,0.0,0,3,0,0,31,8,1,0,0,1,7,0,0,0,0,34,0,0,2,0,2,0,2,3,66.7,1,0,0,2,4,1,0,4,15,24,8,0,0.0,1,100.0,102,72,0,0,1,0,28,1,0,1,0,0,1,2,0,0,0,2,0,0,
8,127,Kasper Schmeichel,Celtic,1,DEN,38,85,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,21,31,67.7,0,18,0,0,0,587,325,1,1,100.0,17,18,94.4,3,12,25.0,0.0,0,0,0,0,27,4,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,24,35,0,0,0,,0,,42,20,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,
8,127,Liam Scales,Celtic,5,IRL,26,174,CB,82,0,0,0,0,0,0,0,0,55,1,1,3,0.0,0.0,0.0,0,0,40,45,88.9,2,36,0,0,0,715,286,15,16,93.8,20,22,90.9,5,7,71.4,0.0,0,3,0,0,44,1,0,0,0,1,0,0,0,0,0,40,0,0,1,0,0,1,1,1,100.0,0,3,0,1,2,4,0,11,34,19,2,0,,0,,143,53,1,0,0,0,39,0,0,2,0,0,1,1,0,0,0,2,1,2,33.3
8,127,Luis Enrique Palma,Celtic,7,HON,25,12,LW,18,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,1,0,34,0,1,1,100.0,1,1,100.0,0,0,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,2,1,0,0.0,1,100.0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,127,Luke McCowan,Celtic,14,SCO,27,51,LM,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,4,0,0,0,61,18,2,2,100.0,2,3,66.7,0,0,,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2,2,0,,0,,8,7,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,
8,127,Nicolas-Gerrit Kühn,Celtic,10,GER,25,28,RW,90,0,0,0,0,1,0,0,0,44,1,3,1,0.0,0.0,0.1,3,0,25,31,80.6,1,26,4,3,0,362,156,18,19,94.7,5,8,62.5,2,4,50.0,0.0,2,3,0,0,31,0,0,1,0,1,0,0,0,0,0,25,0,0,0,0,0,1,0,1,0.0,1,0,1,3,4,3,0,3,13,20,13,1,0.0,3,100.0,213,146,3,0,0,0,21,2,0,2,0,1,1,0,0,0,0,9,0,0,
8,127,Paulo Bernardo,Celtic,28,POR,23,5,RM,18,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,1,0,5,7,71.4,0,4,0,0,0,70,8,4,4,100.0,0,0,,1,2,50.0,0.0,0,0,0,0,6,1,0,0,0,2,0,1,0,1,0,5,0,1,0,0,1,0,0,0,,0,0,0,0,1,1,0,1,2,5,3,0,,0,,11,1,0,0,0,0,7,1,0,0,0,0,2,0,0,0,0,1,0,0,
8,127,Reo Hatate,Celtic,41,JPN,27,69,LM,82,0,1,0,0,2,1,0,0,36,0,1,1,0.1,0.1,0.3,3,2,27,30,90.0,3,25,0,2,2,516,128,14,14,100.0,6,7,85.7,6,8,75.0,0.5,1,3,0,0,30,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,0.0,2,0,1,1,1,1,0,2,11,16,10,1,100.0,0,0.0,105,67,0,0,0,1,30,3,0,1,1,0,0,0,0,0,0,5,0,1,0.0
8,127,Yang Hyunjun,Celtic,13,KOR,22,249,LW,72,0,0,0,0,0,0,0,0,24,0,0,1,0.0,0.0,0.0,1,1,13,15,86.7,0,15,0,2,0,169,50,11,12,91.7,2,3,66.7,0,0,,0.0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,2,16,6,1,0.0,2,100.0,57,13,0,0,3,0,20,2,0,1,0,0,0,0,0,0,0,1,0,1,0.0
8,128,Conrad Harder,Sporting CP,19,DEN,19,297,FW,90,1,0,0,0,4,3,0,0,28,1,0,0,1.0,1.0,0.0,0,0,8,15,53.3,0,22,2,4,0,114,9,5,10,50.0,3,3,100.0,0,0,,0.0,0,0,0,0,14,1,0,0,0,1,0,0,0,0,0,8,0,2,1,0,1,0,1,2,50.0,1,0,0,0,1,0,0,0,1,13,14,6,0.0,2,50.0,97,38,0,1,3,0,23,7,0,2,4,1,1,1,0,0,0,1,1,1,50.0
8,128,Daniel Bragança,Sporting CP,23,POR,25,247,AM,61,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,1,0,9,17,52.9,1,11,0,0,0,161,55,4,6,66.7,5,7,71.4,0,2,0.0,0.0,1,1,0,0,11,5,3,0,0,3,0,1,0,1,0,9,1,1,1,0,1,0,0,0,,0,0,0,0,1,0,0,0,3,13,3,0,,0,,54,29,0,0,0,1,11,0,0,0,2,0,3,1,0,0,0,2,0,0,
8,128,Francisco Trincão,Sporting CP,17,POR,25,31,"RW,AM",86,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,2,0,11,15,73.3,1,12,0,0,0,262,100,3,4,75.0,4,6,66.7,4,4,100.0,0.0,1,1,0,0,14,1,0,0,0,1,0,1,0,0,0,11,0,2,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,2,12,3,0,,0,,74,15,0,0,1,0,13,2,0,0,2,0,1,0,0,0,0,0,0,0,
8,128,Franco Israel,Sporting CP,1,URU,24,282,GK,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,32,38,84.2,0,21,0,0,0,801,481,4,4,100.0,20,20,100.0,8,14,57.1,0.0,0,0,0,0,24,14,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,35,39,0,0,0,,0,,95,71,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,
8,128,Geny Catamo,Sporting CP,21,MOZ,24,3,"LW,RW,RM",90,0,0,0,0,1,1,0,0,40,2,2,1,0.0,0.0,0.0,3,0,22,28,78.6,3,31,2,2,0,284,135,15,15,100.0,6,8,75.0,0,2,0.0,0.1,1,1,1,0,26,2,0,0,0,2,0,2,0,2,0,22,0,0,1,0,1,1,1,1,100.0,0,0,1,2,4,2,0,1,7,23,11,1,0.0,2,100.0,137,73,1,1,1,4,30,3,0,1,6,0,2,1,0,0,0,4,0,1,0.0
8,128,Geovany Quenda,Sporting CP,57,POR,17,274,"LW,LM",29,0,0,0,0,0,0,1,0,20,0,0,1,0.0,0.0,0.0,1,1,14,18,77.8,4,16,1,1,0,244,91,5,6,83.3,9,11,81.8,0,1,0.0,0.0,0,1,1,0,15,3,1,0,0,1,1,1,0,1,0,14,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,2,11,7,0,0.0,1,100.0,65,32,1,0,0,0,15,4,0,1,0,0,1,0,0,0,0,1,0,0,
8,128,Gonçalo Inácio,Sporting CP,25,POR,23,157,CB,90,0,0,0,0,0,0,0,0,117,1,0,0,0.0,0.0,0.0,1,0,96,110,87.3,5,89,0,0,0,1818,883,36,38,94.7,52,55,94.5,8,13,61.5,0.0,0,4,1,0,105,5,5,0,0,0,0,0,0,0,0,96,0,2,1,1,0,0,0,0,,0,0,0,0,1,6,0,19,76,41,0,0,,0,,289,127,0,0,0,0,95,0,0,1,1,0,0,1,0,0,0,3,3,1,75.0
8,128,Iván Fresneda,Sporting CP,22,ESP,20,123,RB,90,0,0,0,0,1,1,0,0,45,2,1,0,0.0,0.0,0.0,0,0,19,26,73.1,0,18,0,0,0,262,61,11,14,78.6,8,10,80.0,0,2,0.0,0.0,1,0,0,0,20,6,0,0,0,0,6,0,0,0,0,19,0,0,1,1,1,0,1,2,50.0,1,0,0,1,3,8,0,3,22,18,5,0,,0,,61,13,0,0,2,1,13,0,0,2,1,0,0,1,0,0,0,4,1,2,33.3
8,128,João Simões,Sporting CP,52,POR,18,23,"DM,CM",41,0,1,0,0,0,0,1,0,28,0,1,0,0.0,0.0,0.8,1,1,22,26,84.6,4,18,4,1,1,276,65,10,13,76.9,9,10,90.0,0,0,,0.0,1,2,0,0,25,1,1,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,4,17,7,2,100.0,0,0.0,116,79,1,1,0,0,19,4,0,2,1,0,0,0,0,0,0,2,0,0,
8,128,Matheus Reis,Sporting CP,2,BRA,29,346,CB,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,4,0,0,0,43,16,0,0,,2,2,100.0,0,2,0.0,0.0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,1,0,,0,,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,
8,128,Maximiliano Araújo,Sporting CP,20,URU,24,349,LB,90,0,0,0,0,2,0,0,0,62,2,1,3,0.2,0.2,0.0,3,0,37,47,78.7,4,37,8,5,2,570,177,22,25,88.0,14,17,82.4,1,2,50.0,0.0,0,2,0,0,39,8,1,0,0,2,7,0,0,0,0,37,0,2,1,2,0,0,1,2,50.0,1,0,3,1,3,2,0,1,21,26,15,4,40.0,3,60.0,247,136,1,1,1,2,37,6,0,3,5,0,2,1,0,0,0,5,1,0,100.0
8,128,Morten Hjulmand,Sporting CP,42,DEN,25,218,"DM,CM",90,0,0,0,0,0,0,1,0,66,1,1,0,0.0,0.0,0.0,1,0,57,62,91.9,3,46,1,0,0,881,182,33,35,94.3,22,23,95.7,2,3,66.7,0.0,0,1,0,0,49,13,13,0,0,0,0,0,0,0,0,57,0,0,0,0,1,0,0,0,,0,0,0,1,2,3,0,3,29,34,4,1,,0,,201,59,0,0,0,0,47,1,0,2,6,0,0,0,0,0,0,5,0,1,0.0
8,128,Ousmane Diomande,Sporting CP,26,CIV,21,56,CB,90,0,0,0,0,0,0,0,0,52,3,3,1,0.0,0.0,0.0,1,0,29,36,80.6,0,27,0,2,1,550,89,6,7,85.7,23,24,95.8,0,3,0.0,0.0,0,0,0,0,34,2,2,0,0,0,0,0,0,0,0,29,0,2,2,1,2,0,0,0,,0,0,1,3,6,6,0,11,37,14,1,0,50.0,1,50.0,98,37,0,0,2,0,28,0,0,2,0,0,0,2,0,0,0,2,2,2,50.0
8,128,Zeno Debast,Sporting CP,6,BEL,21,97,DM,49,0,0,0,0,1,0,1,0,36,1,3,0,0.0,0.0,0.1,1,0,20,26,76.9,2,18,0,0,0,324,97,11,13,84.6,9,11,81.8,0,2,0.0,0.2,1,3,1,0,25,1,1,2,0,0,0,0,0,0,0,20,0,0,0,1,0,0,1,2,50.0,1,0,0,3,4,3,0,2,18,17,2,0,,0,,53,16,0,0,0,1,19,0,0,2,1,0,0,0,0,0,0,5,1,0,100.0
8,128,Charalambos Lykogiannis,Bologna,22,GRE,31,99,RB,45,0,0,0,0,1,0,1,0,18,1,0,1,0.0,0.0,0.0,0,0,11,16,68.8,0,9,0,0,0,199,32,4,4,100.0,6,9,66.7,1,3,33.3,0.0,0,0,0,0,10,6,3,0,1,0,3,0,0,0,0,11,0,0,1,0,1,0,1,1,100.0,0,0,1,0,1,0,0,1,6,10,3,0,,0,,40,12,0,0,0,0,10,0,0,2,1,0,0,1,0,0,0,2,0,1,0.0
8,128,Dan Ndoye,Bologna,11,SUI,24,96,"RW,RM",90,0,0,0,0,4,0,0,0,42,1,2,3,0.2,0.2,0.1,4,0,16,21,76.2,0,27,5,2,0,262,77,9,9,100.0,6,6,100.0,1,2,50.0,0.1,2,2,0,0,21,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,1,0,0,1,0.0,1,0,3,2,3,0,0,1,7,17,20,6,0.0,2,100.0,173,108,1,4,2,3,27,1,0,1,2,0,0,0,0,0,0,9,0,1,0.0
8,128,Emil Holm,Bologna,2,SWE,24,261,RB,45,0,0,0,0,0,0,1,0,38,5,0,1,0.0,0.0,0.1,2,0,19,30,63.3,1,20,4,0,0,418,205,8,12,66.7,6,9,66.7,4,7,57.1,0.0,1,3,1,1,23,7,1,0,0,4,6,0,0,0,0,19,0,1,3,0,5,0,2,3,66.7,1,1,0,0,5,1,0,1,7,23,8,1,,0,,129,59,1,1,1,0,20,1,0,4,2,0,4,3,0,0,0,2,1,1,50.0
8,128,Federico Ravaglia,Bologna,34,ITA,25,79,GK,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,1,0,33,47,70.2,0,34,0,0,0,894,557,4,4,100.0,20,20,100.0,9,22,40.9,0.0,0,1,0,0,39,8,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,26,50,0,0,0,,0,,152,67,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,128,Giovanni Fabbian,Bologna,80,ITA,22,15,"AM,CM,DM",90,0,0,0,0,1,0,0,0,24,0,0,1,0.1,0.1,0.0,0,0,12,16,75.0,2,12,1,1,1,194,51,6,7,85.7,5,6,83.3,1,2,50.0,0.0,0,1,0,0,15,1,1,0,0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,1,16,7,2,100.0,0,0.0,81,51,0,0,1,0,15,3,0,4,2,0,1,0,0,0,0,1,1,2,33.3
8,128,Jens Odgaard,Bologna,21,DEN,25,304,"LM,AM",16,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,5,0,0,0,37,0,1,2,50.0,1,1,100.0,0,0,,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,1,4,2,0,,0,,12,1,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,1,1,0,100.0
8,128,Juan Miranda,Bologna,33,ESP,25,10,LB,90,0,0,0,0,0,0,0,0,42,0,0,1,0.0,0.0,0.0,1,0,21,36,58.3,2,16,2,0,0,330,63,9,11,81.8,11,16,68.8,1,9,11.1,0.0,0,0,0,0,24,12,3,0,0,6,5,4,0,2,0,21,0,0,0,0,0,0,0,0,,0,0,1,0,0,3,0,1,10,16,16,1,,0,,79,59,2,0,1,0,19,2,0,1,0,0,6,0,0,0,0,1,0,0,
