MD,Match_ID,Player,Squad,#,Nation,Age_Years,Age_Days,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,KP,1/3,PPA,CrsPA,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,PrgR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
4,55,Marko Tolić,Slovan Bratislava,10,CRO,28,123,"AM,CM,FW",90,0,0,0,0,3,1,0,0,85,2,0,1,0.0,0.0,0.5,9,0,63,76,82.9,9,55,3,4,1,1143,338,26,27,96.3,23,29,79.3,10,16,62.5,0.3,4,9,1,0,61,15,6,0,0,13,0,9,4,5,0,63,0,0,2,0,1,1,1,2,50.0,1,0,1,0,2,0,0,1,7,42,38,3,25.0,3,75.0,275,114,1,0,0,1,60,7,0,1,2,0,13,2,0,0,0,5,1,1,50.0
4,55,Matúš Vojtko,Slovan Bratislava,27,SVK,24,31,LB,12,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,9,12,75.0,0,11,0,0,0,100,14,6,6,100.0,3,6,50.0,0,0,,0.0,1,0,0,0,11,1,0,0,0,2,1,0,0,0,0,9,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2,6,4,0,,0,,36,18,0,0,0,0,11,1,0,0,0,0,2,0,0,0,0,0,0,0,
4,55,Nino Marcelli,Slovan Bratislava,18,SVK,19,160,LW,71,0,0,0,0,3,0,0,0,27,0,2,1,0.2,0.2,0.1,4,1,15,16,93.8,3,17,2,1,0,266,80,6,6,100.0,7,8,87.5,1,1,100.0,0.1,3,2,2,0,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,,0,0,1,2,2,1,0,1,4,13,10,2,0.0,0,0.0,136,56,1,1,2,2,18,4,0,0,0,0,0,0,0,0,0,0,0,0,
4,55,Róbert Mak,Slovan Bratislava,21,SVK,33,242,"LM,RM",19,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,4,9,44.4,0,6,0,1,0,54,15,3,5,60.0,1,2,50.0,0,0,,0.0,0,1,0,0,6,3,0,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,5,4,0,0.0,1,100.0,28,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,
4,55,Siemen Voet,Slovan Bratislava,2,BEL,24,276,"LB,CB",90,0,0,0,0,1,0,0,0,61,1,0,2,0.1,0.1,0.0,0,0,39,53,73.6,3,35,2,1,1,641,234,19,24,79.2,16,18,88.9,3,9,33.3,0.0,0,2,1,0,45,8,2,0,0,2,6,0,0,0,0,39,0,1,0,0,1,0,1,2,50.0,1,1,1,0,1,4,0,3,19,35,7,1,100.0,0,0.0,179,118,1,0,0,0,32,0,0,1,0,0,2,0,0,0,0,5,0,1,0.0
4,55,Tigran Barseghyan,Slovan Bratislava,11,ARM,31,44,"RW,RM",86,0,0,0,0,4,0,0,0,56,3,0,1,0.1,0.1,0.2,8,0,34,43,79.1,5,41,6,2,1,444,116,19,21,90.5,7,10,70.0,2,5,40.0,0.1,3,2,1,0,38,5,0,1,1,4,3,2,2,0,0,34,0,0,3,1,1,1,2,2,100.0,0,0,1,0,3,0,0,0,3,19,36,3,50.0,1,50.0,310,145,6,1,3,2,46,13,0,1,1,0,4,3,0,0,0,4,0,0,
4,55,Arbër Hoxha,Dinamo Zagreb,11,ALB,26,30,LW,4,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,1,0,2,3,66.7,1,4,2,3,2,27,2,1,2,50.0,1,1,100.0,0,0,,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,2,3,0,66.7,1,33.3,71,56,2,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,
4,55,Arijan Ademi,Dinamo Zagreb,5,MKD,33,160,LM,27,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,0,0,7,8,87.5,2,7,1,0,0,127,39,2,2,100.0,5,6,83.3,0,0,,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,6,4,1,,0,,56,24,1,0,1,0,6,2,0,0,0,1,0,0,0,0,0,2,0,0,
4,55,Danijel Zagorac,Dinamo Zagreb,1,CRO,37,272,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,25,32,78.1,0,24,0,0,0,589,330,2,2,100.0,19,20,95.0,4,10,40.0,0.0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,33,35,0,0,0,,0,,115,59,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
4,55,Dario Špikić,Dinamo Zagreb,77,CRO,25,228,RW,74,1,0,0,0,2,2,0,0,29,1,2,2,0.1,0.1,0.0,2,1,9,14,64.3,2,17,2,2,1,128,23,7,8,87.5,1,4,25.0,1,1,100.0,0.0,0,0,1,0,14,0,0,0,0,3,0,0,0,0,0,9,0,1,1,0,0,1,0,0,,0,0,2,2,3,1,0,0,1,13,16,4,50.0,1,50.0,90,64,1,2,5,0,18,4,0,1,0,0,3,1,0,0,0,2,0,1,0.0
4,55,Josip Mišić,Dinamo Zagreb,27,CRO,30,130,CM,90,0,0,0,0,2,0,0,0,59,4,2,1,0.0,0.0,0.0,1,1,35,43,81.4,5,28,2,0,0,692,175,12,14,85.7,21,24,87.5,2,3,66.7,0.0,0,2,1,0,40,2,0,0,1,2,0,2,0,2,0,35,1,0,2,1,3,0,1,3,33.3,2,0,1,2,6,4,0,7,20,29,10,1,,0,,236,164,3,0,1,0,34,1,0,2,1,0,2,2,0,0,0,7,0,1,0.0
4,55,Kévin Théophile-Catherine,Dinamo Zagreb,28,FRA,35,8,CB,90,0,1,0,0,0,0,0,0,47,1,2,0,0.0,0.0,0.0,2,1,37,40,92.5,2,32,0,0,0,779,286,13,13,100.0,20,20,100.0,4,7,57.1,0.0,1,5,0,0,40,0,0,0,2,0,0,0,0,0,0,37,0,0,0,1,0,0,1,1,100.0,0,0,0,2,3,3,0,3,26,21,1,0,,0,,126,60,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,5,0,0,
4,55,Lukas Kačavenda,Dinamo Zagreb,8,CRO,21,248,RM,4,0,0,0,0,0,0,1,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,0,0,29,9,1,1,100.0,1,1,100.0,0,0,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,3,1,0,0,,0,,28,2,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,
4,55,Marko Pjaca,Dinamo Zagreb,20,CRO,29,183,LW,86,0,2,0,0,1,0,0,0,41,0,4,1,0.0,0.0,0.5,7,2,23,30,76.7,5,30,4,5,2,407,132,9,11,81.8,11,15,73.3,2,2,100.0,0.2,4,1,3,1,30,0,0,0,0,4,0,0,0,0,0,23,0,1,0,0,0,0,0,0,,0,0,1,4,4,2,0,1,9,18,15,3,40.0,3,60.0,283,145,3,2,2,1,25,5,0,2,2,0,4,0,0,0,0,6,2,0,100.0
4,55,Martin Baturina,Dinamo Zagreb,10,CRO,21,263,LM,63,0,0,0,0,1,0,0,0,39,2,0,1,0.1,0.1,0.1,4,1,25,28,89.3,6,23,5,5,3,368,100,14,15,93.3,10,10,100.0,1,3,33.3,0.1,2,1,2,0,26,2,0,0,0,1,0,1,1,0,0,25,0,0,2,0,2,0,2,2,100.0,0,1,0,0,2,0,0,0,3,19,18,1,60.0,2,40.0,183,110,5,0,4,2,26,4,0,1,0,0,1,2,0,0,0,4,0,1,0.0
4,55,Maxime Bernauer,Dinamo Zagreb,6,FRA,26,127,RW,16,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,9,10,90.0,0,5,0,0,0,188,138,3,3,100.0,5,5,100.0,1,2,50.0,0.0,0,1,0,0,9,1,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,2,8,3,0,0,,0,,25,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,
4,55,Petar Sucic,Dinamo Zagreb,25,CRO,21,11,RM,86,1,0,0,0,3,1,0,0,35,2,0,0,0.5,0.5,0.1,5,1,24,28,85.7,2,22,4,2,2,362,72,14,14,100.0,7,9,77.8,2,3,66.7,0.0,2,2,1,0,27,1,1,0,0,1,0,0,0,0,0,24,0,1,0,2,0,0,1,1,100.0,0,0,0,0,2,0,0,0,4,18,14,4,100.0,0,0.0,202,113,3,2,2,1,23,1,0,3,0,0,1,0,0,0,0,5,0,1,0.0
4,55,Raúl Torrente,Dinamo Zagreb,4,ESP,23,55,CB,90,0,0,0,0,0,0,0,0,57,3,2,4,0.0,0.0,0.0,0,0,30,36,83.3,2,27,0,0,0,656,192,5,5,100.0,21,21,100.0,4,10,40.0,0.0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,30,0,0,2,3,0,0,2,3,66.7,1,3,1,2,5,10,0,18,40,16,1,0,,0,,133,83,0,0,0,0,33,0,0,1,0,0,0,2,0,0,0,2,2,1,66.7
4,55,Ronaël Pierre-Gabriel,Dinamo Zagreb,18,FRA,26,145,LB,16,0,0,0,0,1,0,0,0,18,0,0,1,0.0,0.0,0.1,1,0,12,13,92.3,3,10,0,3,1,197,65,7,7,100.0,4,5,80.0,1,1,100.0,0.0,1,2,2,0,11,2,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,10,5,4,1,33.3,2,66.7,103,63,1,0,0,0,12,4,0,0,0,0,0,0,0,0,0,2,1,0,100.0
4,55,Sandro Kulenović,Dinamo Zagreb,17,CRO,24,337,FW,90,2,0,0,0,2,2,0,0,28,2,1,1,0.7,0.7,0.0,1,1,13,15,86.7,1,14,1,1,1,178,19,7,8,87.5,6,7,85.7,0,0,,0.1,0,0,1,0,14,1,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,1,1,2,50.0,1,0,1,1,3,4,0,4,4,13,12,5,100.0,0,0.0,67,15,1,1,4,0,17,4,0,0,0,0,0,2,0,0,0,2,2,0,100.0
4,55,Stefan Ristovski,Dinamo Zagreb,22,MKD,32,267,RB,90,0,0,0,0,0,0,0,0,52,0,1,1,0.0,0.0,0.0,1,0,37,46,80.4,4,21,0,0,0,608,205,18,19,94.7,18,23,78.3,1,3,33.3,0.0,1,2,1,0,36,10,2,0,0,2,8,0,0,0,0,37,0,0,0,0,0,0,0,1,0.0,1,0,1,1,1,0,0,1,14,19,19,1,,0,,97,18,0,0,1,0,33,4,0,1,2,0,2,0,0,0,0,0,0,0,
4,55,Takuya Ogiwara,Dinamo Zagreb,3,JPN,24,348,LB,74,0,0,0,0,0,0,1,0,37,4,1,1,0.0,0.0,0.0,0,0,18,29,62.1,0,15,1,1,0,304,157,7,8,87.5,9,14,64.3,2,5,40.0,0.1,0,0,1,1,20,9,0,0,0,5,9,0,0,0,0,18,0,3,2,4,0,0,3,3,100.0,0,1,0,1,5,2,0,3,14,10,13,2,0.0,1,100.0,80,38,1,0,0,0,15,4,0,1,1,0,5,2,0,0,0,1,1,0,100.0
4,56,Couhaib Driouech,PSV Eindhoven,21,MAR,22,202,LW,28,0,0,0,0,0,0,0,0,28,0,1,1,0.0,0.0,0.0,1,0,13,21,61.9,0,19,2,3,1,206,0,8,10,80.0,5,7,71.4,0,3,0.0,0.0,0,0,0,0,21,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0.0,3,0,1,1,1,0,0,0,0,9,19,2,33.3,2,66.7,112,38,1,1,1,0,20,9,0,1,0,0,5,0,0,0,0,3,1,0,100.0
4,56,Fredrik Oppegard,PSV Eindhoven,35,NOR,22,90,LB,20,0,0,0,0,0,0,0,0,19,1,1,0,0.0,0.0,0.0,0,0,16,17,94.1,2,12,0,0,0,267,86,8,8,100.0,7,8,87.5,1,1,100.0,0.0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,1,0,1,2,50.0,1,0,0,1,2,0,0,0,3,10,6,0,,0,,23,7,0,0,0,0,15,1,0,0,0,0,0,1,0,0,0,1,0,0,
4,56,Guus Til,PSV Eindhoven,20,NED,26,319,RM,84,0,0,0,0,2,1,0,0,22,0,1,1,0.1,0.1,0.0,3,0,9,13,69.2,0,9,1,2,0,96,4,4,5,80.0,2,5,40.0,0,0,,0.0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,0,0,1,8,13,2,0.0,2,100.0,37,10,0,0,1,0,12,6,0,0,1,1,1,0,0,0,0,3,1,1,50.0
4,56,Isaac Babadi,PSV Eindhoven,26,NED,19,213,RM,6,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,1,0,8,8,100.0,1,7,0,0,0,121,53,5,5,100.0,3,3,100.0,0,0,,0.0,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,1,100.0,0,0,0,0,1,0,0,0,0,9,1,0,,0,,34,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,
4,56,Ismael Saibari,PSV Eindhoven,34,MAR,23,282,CM,20,0,0,0,0,3,1,0,0,20,3,0,0,0.3,0.3,0.0,0,0,12,13,92.3,2,9,2,0,0,185,26,6,6,100.0,3,3,100.0,2,2,100.0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,1,2,1,2,50.0,1,0,0,0,3,0,0,0,0,6,14,5,,0,,47,24,1,2,1,0,13,1,0,1,0,0,0,1,0,0,0,2,0,0,
4,56,Johan Bakayoko,PSV Eindhoven,11,BEL,21,199,RW,90,1,0,0,0,4,3,1,0,48,2,2,0,0.2,0.2,0.3,6,1,35,39,89.7,2,34,6,3,2,476,51,20,21,95.2,15,15,100.0,0,0,,0.2,3,0,2,0,38,1,0,0,0,0,1,0,0,0,0,35,0,1,1,0,2,0,2,3,66.7,1,0,0,2,4,0,0,0,4,22,25,6,66.7,1,33.3,369,202,6,3,0,0,34,9,0,0,1,0,0,1,0,0,0,4,0,1,0.0
4,56,Luuk de Jong,PSV Eindhoven,9,NED,34,70,FW,84,0,0,0,0,2,1,1,0,20,0,0,1,0.9,0.9,0.1,1,0,8,14,57.1,1,12,0,0,0,78,18,6,8,75.0,2,5,40.0,0,0,,0.3,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,1,0,0,1,7,12,5,,0,,27,4,0,0,1,0,14,4,0,1,1,0,1,0,0,0,0,2,1,4,20.0
4,56,Malik Tillman,PSV Eindhoven,7,USA,22,161,LM,90,1,2,0,0,6,2,0,0,80,4,1,2,0.3,0.3,0.6,10,3,49,62,79.0,6,36,1,0,0,728,171,28,33,84.8,18,22,81.8,1,2,50.0,0.3,6,3,3,0,52,10,2,0,0,5,2,5,1,1,0,49,0,2,1,2,0,2,0,2,0.0,2,0,2,1,5,1,0,2,9,35,36,2,,0,,168,99,0,1,1,0,49,8,0,0,2,0,5,1,0,0,0,5,1,0,100.0
4,56,Matteo Dams,PSV Eindhoven,32,BEL,20,241,LB,70,0,0,0,0,0,0,1,0,52,2,5,0,0.0,0.0,0.0,2,1,39,44,88.6,4,12,0,0,0,587,196,24,26,92.3,12,14,85.7,2,3,66.7,0.0,0,7,0,0,36,8,3,0,0,0,5,0,0,0,0,39,0,0,2,1,1,0,1,1,100.0,0,0,0,5,7,1,0,1,17,28,7,0,,0,,39,17,0,0,0,0,27,0,0,2,1,0,0,2,0,0,0,1,0,1,0.0
4,56,Mauro Júnior,PSV Eindhoven,17,BRA,25,183,"CM,RB",90,0,0,0,0,0,0,0,0,50,2,0,0,0.0,0.0,0.0,0,0,44,45,97.8,4,25,0,0,0,703,119,23,24,95.8,18,18,100.0,2,2,100.0,0.0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,44,0,0,2,0,1,1,1,1,100.0,0,0,0,0,2,2,0,2,5,30,15,1,,0,,115,42,2,0,1,0,40,2,0,2,0,0,0,2,0,0,0,3,0,1,0.0
4,56,Noa Lang,PSV Eindhoven,10,NED,25,141,LW,62,0,1,0,0,1,1,0,0,35,0,0,0,0.0,0.0,0.1,5,1,18,26,69.2,2,28,4,6,2,245,70,13,14,92.9,3,6,50.0,1,2,50.0,0.1,2,2,0,0,24,2,0,0,0,5,0,2,1,1,0,18,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2,16,17,4,33.3,4,66.7,312,153,4,1,2,0,29,4,0,0,3,0,5,0,0,0,0,2,0,0,
4,56,Olivier Boscagli,PSV Eindhoven,18,FRA,26,353,CB,90,0,0,0,0,1,0,0,0,119,1,0,3,0.0,0.0,0.0,6,0,104,110,94.5,12,79,3,0,0,2188,882,34,34,100.0,51,54,94.4,18,21,85.7,0.1,0,14,4,0,109,1,1,0,1,0,0,0,0,0,0,104,0,0,1,0,1,0,1,1,100.0,0,1,2,0,1,1,0,7,40,69,10,1,,0,,408,289,3,0,0,0,100,0,0,2,1,0,0,1,0,0,0,6,0,0,
4,56,Ricardo Pepi,PSV Eindhoven,14,USA,21,301,FW,6,0,0,0,0,3,2,0,0,6,0,0,0,0.1,0.1,0.0,4,0,2,3,66.7,0,7,0,2,2,26,0,0,1,0.0,1,1,100.0,0,0,,0.0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,6,3,100.0,0,0.0,36,6,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,
4,56,Rick Karsdorp,PSV Eindhoven,2,NED,29,268,RB,70,0,0,0,0,1,0,1,0,65,1,0,0,0.0,0.0,0.0,4,0,54,63,85.7,6,42,1,0,0,1082,297,20,22,90.9,21,26,80.8,11,13,84.6,0.1,0,7,1,1,58,5,1,0,1,2,4,0,0,0,0,54,0,0,1,1,0,0,1,2,50.0,1,0,0,0,1,0,0,0,23,37,6,0,,0,,185,78,0,0,1,0,52,0,0,1,0,0,2,1,0,0,0,5,0,0,
4,56,Ryan Flamingo,PSV Eindhoven,6,NED,21,310,CB,90,1,0,0,0,2,1,0,0,109,0,1,1,0.1,0.1,0.0,2,0,95,102,93.1,6,86,1,0,0,1927,456,22,24,91.7,65,66,98.5,8,10,80.0,0.0,0,4,0,0,101,0,0,0,0,0,0,0,0,0,0,95,1,1,0,0,0,0,0,0,,0,1,0,1,1,1,0,9,34,72,4,2,,0,,382,153,1,0,0,0,97,0,0,1,0,0,0,0,0,0,0,4,5,0,100.0
4,56,Walter Benítez,PSV Eindhoven,1,ARG,31,291,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,25,25,100.0,0,14,0,0,0,653,419,3,3,100.0,15,15,100.0,7,7,100.0,0.0,0,0,0,0,18,7,3,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,24,27,0,0,0,,0,,60,36,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,56,Arnau Martinez,Girona,4,ESP,21,194,RB,54,0,0,0,0,0,0,2,1,31,1,0,1,0.0,0.0,0.0,2,0,19,24,79.2,3,14,0,1,1,355,128,7,9,77.8,10,11,90.9,2,3,66.7,0.0,2,1,0,0,20,4,0,0,0,1,3,1,0,1,0,19,0,1,1,1,0,0,1,2,50.0,1,0,1,0,1,3,0,4,11,17,3,0,100.0,0,0.0,49,20,0,0,1,1,20,0,1,1,0,1,1,1,0,0,0,1,1,0,100.0
