MD,Match_ID,Player,Squad,#,Nation,Age_Years,Age_Days,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,KP,1/3,PPA,CrsPA,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,PrgR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
5,73,Emerson,Milan,22,BRA,25,317,RB,16,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,8,8,100.0,1,7,0,0,0,108,29,5,5,100.0,3,3,100.0,0,0,,0.0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,4,5,2,0,,0,,17,12,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,73,Fikayo Tomori,Milan,23,ENG,26,343,CB,90,0,0,0,0,0,0,1,0,104,0,3,0,0.0,0.0,0.1,2,0,96,101,95.0,17,81,0,0,0,1764,693,29,32,90.6,65,67,97.0,2,2,100.0,0.0,1,16,0,0,100,1,1,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,,0,0,0,3,3,0,0,2,21,76,7,0,,0,,321,207,4,0,1,0,84,0,0,2,1,0,0,0,0,0,0,4,0,0,
5,73,Francesco Camarda,Milan,73,ITA,16,261,FW,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,0,0,0,0,29,13,1,2,50.0,1,1,100.0,0,0,,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,2,0,,0,,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
5,73,Mike Maignan,Milan,16,FRA,29,146,GK,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,19,19,100.0,0,10,0,0,0,463,328,5,5,100.0,9,9,100.0,5,5,100.0,0.0,0,0,0,0,13,6,2,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,12,20,0,0,0,,0,,37,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,
5,73,Noah Okafor,Milan,17,SUI,24,186,LW,45,0,0,0,0,0,0,0,0,21,1,1,0,0.0,0.0,0.0,1,0,18,20,90.0,5,15,4,5,5,289,50,9,10,90.0,8,9,88.9,1,1,100.0,0.1,0,1,3,0,20,0,0,0,0,0,0,0,0,0,0,18,0,1,1,0,1,0,0,0,,0,0,0,1,2,0,0,0,2,4,15,2,100.0,0,0.0,112,54,0,1,0,1,19,8,0,0,0,0,0,1,0,0,0,1,0,2,0.0
5,73,Rafael Leão,Milan,10,POR,25,169,LW,45,1,0,0,0,1,1,0,0,30,0,0,0,0.6,0.6,0.0,0,0,16,24,66.7,3,22,2,2,1,283,45,7,12,58.3,8,9,88.9,1,3,33.3,0.0,0,1,1,0,21,3,1,0,1,1,2,0,0,0,0,16,0,1,0,0,0,0,0,2,0.0,2,0,0,0,0,1,0,1,2,17,12,4,50.0,1,50.0,175,82,2,2,1,1,26,3,0,0,2,0,1,0,0,0,0,2,0,0,
5,73,Ruben Loftus-Cheek,Milan,8,ENG,28,308,AM,16,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,2,5,40.0,0,3,1,1,0,18,0,2,3,66.7,0,1,0.0,0,0,,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,3,0,0.0,0,0.0,25,21,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,1,2,0,100.0
5,73,Samuel Chukwueze,Milan,21,NGA,25,188,RW,90,0,0,0,0,3,0,1,0,70,3,1,1,0.1,0.1,0.1,2,0,43,56,76.8,5,49,7,5,3,707,136,17,22,77.3,25,30,83.3,1,3,33.3,0.1,2,1,2,0,56,0,0,0,0,5,0,0,0,0,0,43,0,0,1,0,2,1,0,1,0.0,1,0,1,1,4,0,0,0,3,17,52,7,60.0,2,40.0,340,244,6,4,3,0,55,18,0,1,1,1,5,1,0,0,0,5,3,2,60.0
5,73,Strahinja Pavlović,Milan,31,SRB,23,186,CB,90,0,0,0,0,0,0,0,0,84,1,1,2,0.0,0.0,0.0,2,0,70,78,89.7,4,64,3,0,0,1269,294,21,22,95.5,47,54,87.0,2,2,100.0,0.0,0,9,0,0,77,1,1,0,0,0,0,0,0,0,0,70,0,0,0,1,0,0,1,1,100.0,0,1,1,1,2,0,0,2,15,62,9,0,,0,,368,232,3,0,1,0,64,0,0,2,1,0,0,0,0,0,0,11,1,1,50.0
5,73,Tammy Abraham,Milan,90,ENG,27,55,FW,83,1,1,0,0,2,1,0,0,18,2,0,0,0.3,0.3,0.4,3,2,6,10,60.0,2,10,0,3,1,76,30,4,5,80.0,2,3,66.7,0,1,0.0,0.2,1,1,0,0,8,2,0,1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,,0,0,0,0,2,0,0,0,2,4,12,5,33.3,1,33.3,34,10,0,0,1,0,11,6,0,1,2,0,0,0,0,0,0,3,1,4,20.0
5,73,Theo Hernández,Milan,19,FRA,27,51,LB,90,0,0,0,0,1,0,0,0,85,2,0,2,0.0,0.0,0.1,3,0,63,77,81.8,4,45,1,3,1,1056,226,25,31,80.6,36,37,97.3,1,6,16.7,0.1,1,5,1,1,62,15,1,0,0,6,10,4,2,0,0,63,0,2,2,2,0,0,1,1,100.0,0,0,2,0,2,2,0,3,17,35,33,4,33.3,2,66.7,158,65,3,1,0,0,48,7,0,2,2,0,6,2,0,0,0,6,2,1,66.7
5,73,Tijjani Reijnders,Milan,14,NED,26,120,DM,90,0,0,0,0,3,1,0,0,64,0,1,1,0.1,0.1,0.3,3,0,47,53,88.7,10,45,3,3,2,915,170,19,22,86.4,21,23,91.3,7,7,100.0,0.3,3,6,2,0,50,3,2,1,0,0,1,0,0,0,0,47,0,2,0,0,0,0,0,1,0.0,1,0,1,1,1,0,0,0,2,28,34,4,66.7,1,33.3,274,112,2,3,2,2,46,7,0,1,0,0,0,0,0,0,0,5,0,0,
5,73,Youssouf Fofana,Milan,29,FRA,25,321,DM,75,0,1,0,0,1,0,0,0,63,1,3,2,0.0,0.0,0.6,2,1,48,58,82.8,10,47,3,1,1,890,327,18,24,75.0,24,28,85.7,6,6,100.0,0.2,1,9,0,0,56,2,2,2,0,1,0,0,0,0,0,48,0,0,1,0,0,1,1,5,20.0,4,0,2,3,4,0,0,1,7,42,15,0,100.0,0,0.0,265,161,1,0,0,1,51,6,0,0,0,0,1,1,0,0,0,5,0,0,
5,73,Yunus Musah,Milan,80,USA,21,363,DM,15,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,2,11,2,3,1,185,53,3,4,75.0,5,6,83.3,1,2,50.0,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,11,2,0,33.3,1,33.3,97,68,1,0,0,0,11,0,0,0,1,0,0,0,0,0,0,2,0,0,
5,74,Albion Rrahmani,Sparta Prague,10,KVX,24,87,FW,59,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,3,0,2,0,116,3,6,6,100.0,3,4,75.0,0,0,,0.0,0,1,0,0,9,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,9,4,0,0.0,2,100.0,15,7,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,
5,74,David Pavelka,Sparta Prague,8,CZE,33,192,CM,12,0,0,0,0,0,0,0,0,10,2,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,2,0,0,0,120,7,4,4,100.0,3,3,100.0,0,0,,0.0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,1,0,2,2,100.0,0,0,0,0,2,1,0,1,2,8,0,0,,0,,12,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,
5,74,Ermal Krasniqi,Sparta Prague,29,KVX,26,80,RW,59,0,0,0,0,0,0,0,0,19,2,2,0,0.0,0.0,0.0,0,0,8,14,57.1,0,11,0,1,0,131,42,5,6,83.3,2,3,66.7,1,3,33.3,0.0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,0,0,1,5,20.0,4,0,0,2,4,0,0,0,6,10,5,0,0.0,1,100.0,71,23,1,0,1,3,14,2,0,2,1,0,0,2,0,0,0,3,0,0,
5,74,Filip Panák,Sparta Prague,27,CZE,29,24,CB,90,0,0,0,0,2,1,0,0,89,2,2,2,0.1,0.1,0.0,1,0,66,72,91.7,4,52,0,0,0,1330,557,21,22,95.5,36,37,97.3,9,13,69.2,0.0,0,3,0,0,71,1,1,0,1,0,0,0,0,0,0,66,0,0,0,2,0,0,2,4,50.0,2,2,0,2,4,9,0,12,44,42,3,2,,0,,256,152,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,2,1,2,33.3
5,74,Indrit Tuci,Sparta Prague,11,ALB,24,73,"RW,FW",31,0,0,0,0,0,0,0,0,11,0,0,2,0.0,0.0,0.0,0,0,8,8,100.0,0,5,0,0,0,157,10,2,2,100.0,6,6,100.0,0,0,,0.0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,2,6,3,0,,0,,13,1,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
5,74,Jakub Pesek,Sparta Prague,21,CZE,31,155,LW,52,0,0,0,0,0,0,1,0,19,1,0,0,0.0,0.0,0.0,0,0,9,14,64.3,0,6,0,1,0,123,22,7,10,70.0,2,3,66.7,0,0,,0.0,0,0,0,0,11,3,0,0,0,0,1,0,0,0,0,9,0,0,1,0,1,0,0,1,0.0,1,0,0,0,1,0,0,1,5,10,4,0,0.0,1,100.0,14,8,0,0,2,0,9,3,0,2,1,0,0,1,0,0,0,3,0,0,
5,74,Kaan Kairinen,Sparta Prague,6,FIN,25,340,CM,90,0,0,0,0,1,1,0,0,50,2,0,0,0.1,0.1,0.0,2,0,44,46,95.7,4,28,1,0,0,731,192,18,19,94.7,26,26,100.0,0,1,0.0,0.1,1,3,1,0,42,4,3,0,0,1,0,0,0,0,0,44,0,0,1,2,0,0,2,2,100.0,0,0,0,0,2,2,0,1,8,37,7,1,,0,,120,81,0,0,1,1,41,2,0,1,0,0,1,1,0,0,0,5,0,1,0.0
5,74,Lukáš Haraslín,Sparta Prague,22,SVK,28,184,LW,26,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.1,2,0,5,5,100.0,0,5,1,0,0,51,6,4,4,100.0,1,1,100.0,0,0,,0.0,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,3,7,2,,0,,19,13,0,1,2,1,6,1,0,0,1,0,0,0,0,0,0,2,0,0,
5,74,Markus Solbakken,Sparta Prague,4,NOR,24,124,CM,12,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,4,0,1,0,86,44,2,2,100.0,3,3,100.0,0,0,,0.0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5,1,0,0.0,1,100.0,23,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,74,Martin Vitík,Sparta Prague,41,CZE,21,310,CB,90,0,0,0,0,0,0,0,0,70,0,0,1,0.0,0.0,0.0,0,0,54,61,88.5,5,41,2,0,0,977,272,22,23,95.7,27,28,96.4,5,10,50.0,0.0,0,4,0,0,57,4,2,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,6,1,11,29,40,1,0,,0,,161,108,0,0,1,0,52,1,0,2,0,0,0,0,0,0,0,3,1,0,100.0
5,74,Mathias Ross,Sparta Prague,5,DEN,23,316,CB,90,0,0,0,0,0,0,0,0,75,2,0,1,0.0,0.0,0.0,0,0,59,65,90.8,1,44,1,0,0,1047,224,21,22,95.5,35,36,97.2,3,7,42.9,0.0,0,1,0,0,62,3,1,0,1,0,2,0,0,0,0,59,0,0,1,1,0,1,0,1,0.0,1,1,0,0,2,5,0,7,26,48,1,0,,0,,178,120,0,0,0,0,61,1,0,1,0,0,0,1,0,0,0,1,0,0,
5,74,Matěj Ryneš,Sparta Prague,32,CZE,23,180,"LM,WB",90,0,0,0,0,0,0,0,0,46,1,1,1,0.0,0.0,0.0,1,0,34,42,81.0,2,22,0,0,0,589,147,13,14,92.9,19,22,86.4,2,5,40.0,0.0,0,3,0,0,38,4,0,0,0,0,4,0,0,0,0,34,0,0,1,0,1,0,1,2,50.0,1,0,1,1,2,0,1,0,11,30,5,0,,0,,80,44,0,0,0,1,31,1,0,0,1,0,0,1,0,0,0,9,0,0,
5,74,Peter Vindahl Jensen,Sparta Prague,1,DEN,26,284,GK,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,21,31,67.7,0,13,0,0,0,572,398,1,1,100.0,15,15,100.0,5,15,33.3,0.0,0,0,0,0,21,10,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,26,33,0,0,0,,0,,55,44,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,74,Qazim Laçi,Sparta Prague,20,ALB,28,312,CM,78,0,0,0,0,0,0,0,0,55,1,2,0,0.0,0.0,0.1,1,0,40,46,87.0,2,31,0,1,0,758,108,16,17,94.1,19,20,95.0,5,8,62.5,0.2,1,2,1,0,45,1,1,2,1,0,0,0,0,0,0,40,0,1,0,0,1,0,0,1,0.0,1,0,0,2,3,2,0,1,9,39,8,0,0.0,1,100.0,117,25,3,0,0,1,44,0,0,0,3,0,0,0,0,0,0,5,0,0,
5,74,Tomáš Wiesner,Sparta Prague,28,CZE,27,132,"RM,WB",90,0,0,0,0,0,0,0,0,51,1,2,2,0.0,0.0,0.0,0,0,35,42,83.3,2,18,1,1,0,599,125,17,19,89.5,14,16,87.5,4,5,80.0,0.0,0,3,0,0,38,4,0,0,0,2,4,0,0,0,0,35,0,2,1,0,0,1,1,1,100.0,0,1,1,2,3,2,0,3,12,24,15,0,0.0,1,100.0,80,58,2,0,0,0,32,5,0,4,0,0,2,1,0,0,0,5,0,1,0.0
5,74,Victor Olatunji,Sparta Prague,7,NGA,25,82,FW,31,0,0,0,0,1,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,1,1,0,0,0,41,25,0,1,0.0,0,0,,1,1,100.0,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,1,2,1,,0,,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,74,Alexander Sørloth,Atlético Madrid,9,NOR,28,357,FW,58,0,0,0,0,2,1,0,0,26,0,1,0,0.7,0.7,0.1,3,0,13,17,76.5,4,16,1,2,1,200,63,7,9,77.8,5,5,100.0,0,0,,0.1,2,3,0,0,16,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,1,12,13,2,50.0,1,50.0,128,36,2,1,2,2,19,4,0,1,0,0,0,0,0,0,0,4,1,1,50.0
5,74,Antoine Griezmann,Atlético Madrid,7,FRA,33,250,FW,32,1,0,0,0,2,1,0,0,33,0,0,0,0.1,0.1,0.0,2,1,30,31,96.8,1,16,1,0,0,321,95,21,21,100.0,5,6,83.3,0,0,,0.0,1,3,0,0,30,1,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,18,10,2,,0,,81,49,1,0,0,0,30,4,0,0,1,0,0,0,0,0,0,1,1,0,100.0
